158,"France",1935,"Type III: Entente - 1935","Europe",0 
158,"Italy",1935,"Type III: Entente - 1935","Europe",0 
159,"France",1935,"Type I: Defense Pact - 1939","Europe",0 
159,"Russia",1935,"Type I: Defense Pact - 1939","Europe",0 
160,"Czechoslovakia",1935,"Type I: Defense Pact - 1989","Europe",0 
160,"Czechoslovakia",1935,"Type I: Defense Pact - 1989","Europe",0 
160,"Russia",1935,"Type I: Defense Pact - 1989","Europe",0 
160,"Russia",1935,"Type I: Defense Pact - 1989","Europe",0 
161,"Russia",1936,"Type I: Defense Pact - 1991","Europe",0 
161,"Mongolia",1936,"Type I: Defense Pact - 1991","Asia",0 
162,"Iraq",1936,"Type III: Entente - 1956","Asia",0 
162,"Saudi Arabia",1936,"Type III: Entente - 1956","Asia",0 
162,"Yemen Arab Republic",1936,"Type III: Entente - 1956","Asia",0 
163,"United Kingdom",1936,"Type I: Defense Pact - 1951","Europe",0 
163,"Egypt",1936,"Type I: Defense Pact - 1951","Africa",0 
164,"Spain",1936,"Type IIa: Non-Aggression Pact - 1939","Europe",0 
164,"Germany",1936,"Type IIa: Non-Aggression Pact - 1939","Europe",0 
164,"Hungary",1936,"Type IIa: Non-Aggression Pact - 1939","Europe",0 
164,"Italy",1936,"Type IIa: Non-Aggression Pact - 1939","Europe",0 
164,"Japan",1936,"Type IIa: Non-Aggression Pact - 1939","Asia",0 
165,"United States of America",1936,"Type III: Entente - 1945","North America",0 
165,"Cuba",1936,"Type III: Entente - 1945","North America",0 
165,"Haiti",1936,"Type III: Entente - 1945","North America",0 
165,"Dominican Republic",1936,"Type III: Entente - 1945","North America",0 
165,"Mexico",1936,"Type III: Entente - 1945","North America",0 
165,"Guatemala",1936,"Type III: Entente - 1945","North America",0 
165,"Honduras",1936,"Type III: Entente - 1945","North America",0 
165,"El Salvador",1936,"Type III: Entente - 1945","North America",0 
165,"Nicaragua",1936,"Type III: Entente - 1945","North America",0 
165,"Costa Rica",1936,"Type III: Entente - 1945","North America",0 
165,"Panama",1936,"Type III: Entente - 1945","North America",0 
165,"Colombia",1936,"Type III: Entente - 1945","South America",0 
165,"Venezuela",1936,"Type III: Entente - 1945","South America",0 
165,"Ecuador",1936,"Type III: Entente - 1945","South America",0 
165,"Peru",1936,"Type III: Entente - 1945","South America",0 
165,"Brazil",1936,"Type III: Entente - 1945","South America",0 
165,"Bolivia",1936,"Type III: Entente - 1945","South America",0 
165,"Paraguay",1936,"Type III: Entente - 1945","South America",0 
165,"Chile",1936,"Type III: Entente - 1945","South America",0 
165,"Argentina",1936,"Type III: Entente - 1945","South America",0 
165,"Uruguay",1936,"Type III: Entente - 1945","South America",0 
166,"Italy",1937,"Type IIa: Non-Aggression Pact - 1941","Europe",0 
166,"Yugoslavia",1937,"Type IIa: Non-Aggression Pact - 1941","Europe",0 
167,"Iran",1937,"Type IIb: Non-Aggression Pact - 1955","Asia",0 
167,"Turkey",1937,"Type IIb: Non-Aggression Pact - 1955","Asia",0 
167,"Iraq",1937,"Type IIb: Non-Aggression Pact - 1955","Asia",0 
167,"Afghanistan",1937,"Type IIb: Non-Aggression Pact - 1955","Asia",0 
168,"Russia",1937,"Type IIa: Non-Aggression Pact - 1945","Europe",0 
168,"China",1937,"Type IIa: Non-Aggression Pact - 1945","Asia",0 
169,"United Kingdom",1937,"Type I: Defense Pact - 1939","Europe",0 
169,"France",1937,"Type I: Defense Pact - 1939","Europe",0 
169,"Yugoslavia",1937,"Type I: Defense Pact - 1939","Europe",0 
169,"Greece",1937,"Type I: Defense Pact - 1939","Europe",0 
169,"Bulgaria",1937,"Type I: Defense Pact - 1939","Europe",0 
169,"Romania",1937,"Type I: Defense Pact - 1939","Europe",0 
169,"Russia",1937,"Type I: Defense Pact - 1939","Europe",0 
169,"Turkey",1937,"Type I: Defense Pact - 1939","Asia",0 
169,"Egypt",1937,"Type I: Defense Pact - 1939","Africa",0 
170,"Bolivia",1938,"Type IIb: Non-Aggression Pact - ","South America",0 
170,"Paraguay",1938,"Type IIb: Non-Aggression Pact - ","South America",0 
171,"Yugoslavia",1938,"Type IIb: Non-Aggression Pact - 1940","Europe",0 
171,"Greece",1938,"Type IIb: Non-Aggression Pact - 1940","Europe",0 
171,"Bulgaria",1938,"Type IIb: Non-Aggression Pact - 1940","Europe",0 
171,"Romania",1938,"Type IIb: Non-Aggression Pact - 1940","Europe",0 
171,"Turkey",1938,"Type IIb: Non-Aggression Pact - 1940","Asia",0 
172,"France",1938,"Type III: Entente - 1939","Europe",0 
172,"Germany",1938,"Type III: Entente - 1939","Europe",0 
173,"Spain",1939,"Type IIa: Non-Aggression Pact - 1977","Europe",0 
173,"Portugal",1939,"Type IIa: Non-Aggression Pact - 1977","Europe",0 
174,"United Kingdom",1939,"Type I: Defense Pact - 1939","Europe",0 
174,"Poland",1939,"Type I: Defense Pact - 1939","Europe",0 
175,"Germany",1939,"Type I: Defense Pact - 1943","Europe",0 
175,"Italy",1939,"Type I: Defense Pact - 1943","Europe",0 
176,"Germany",1939,"Type IIa: Non-Aggression Pact - 1940","Europe",0 
176,"Denmark",1939,"Type IIa: Non-Aggression Pact - 1940","Europe",0 
177,"Germany",1939,"Type IIa: Non-Aggression Pact - 1940","Europe",0 
177,"Estonia",1939,"Type IIa: Non-Aggression Pact - 1940","Europe",0 
178,"Germany",1939,"Type IIa: Non-Aggression Pact - 1940","Europe",0 
178,"Latvia",1939,"Type IIa: Non-Aggression Pact - 1940","Europe",0 
179,"France",1939,"Type I: Defense Pact - 1939","Europe",0 
179,"Turkey",1939,"Type I: Defense Pact - 1939","Asia",0 
180,"Germany",1939,"Type IIa: Non-Aggression Pact - 1941","Europe",0 
180,"Russia",1939,"Type IIa: Non-Aggression Pact - 1941","Europe",0 
181,"Russia",1939,"Type I: Defense Pact - 1940","Europe",0 
181,"Estonia",1939,"Type I: Defense Pact - 1940","Europe",0 
182,"Russia",1939,"Type I: Defense Pact - 1940","Europe",0 
182,"Latvia",1939,"Type I: Defense Pact - 1940","Europe",0 
183,"Russia",1939,"Type I: Defense Pact - 1940","Europe",0 
183,"Lithuania",1939,"Type I: Defense Pact - 1940","Europe",0 
184,"United Kingdom",1939,"Type I: Defense Pact - 1945","Europe",0 
184,"France",1939,"Type I: Defense Pact - 1945","Europe",0 
184,"Turkey",1939,"Type I: Defense Pact - 1945","Asia",0 
185,"Colombia",1939,"Type IIb: Non-Aggression Pact - ","South America",0 
185,"Venezuela",1939,"Type IIb: Non-Aggression Pact - ","South America",0 
186,"Russia",1940,"Type IIb: Non-Aggression Pact - 1941","Europe",0 
186,"Finland",1940,"Type IIb: Non-Aggression Pact - 1941","Europe",0 
187,"United Kingdom",1940,"Type IIa: Non-Aggression Pact - 1940","Europe",0 
187,"Thailand",1940,"Type IIa: Non-Aggression Pact - 1940","Asia",0 
188,"Japan",1940,"Type IIa: Non-Aggression Pact - 1941","Asia",0 
188,"Thailand",1940,"Type IIa: Non-Aggression Pact - 1941","Asia",0 
189,"Germany",1940,"Type I: Defense Pact - 1941","Europe",0 
189,"Hungary",1940,"Type I: Defense Pact - 1941","Europe",0 
189,"Italy",1940,"Type I: Defense Pact - 1941","Europe",0 
189,"Bulgaria",1940,"Type I: Defense Pact - 1941","Europe",0 
189,"Romania",1940,"Type I: Defense Pact - 1941","Europe",0 
189,"Japan",1940,"Type I: Defense Pact - 1941","Asia",0 
190,"Yugoslavia",1941,"Type IIa: Non-Aggression Pact - 1941","Europe",0 
190,"Russia",1941,"Type IIa: Non-Aggression Pact - 1941","Europe",0 
191,"Russia",1941,"Type IIa: Non-Aggression Pact - 1945","Europe",0 
191,"Japan",1941,"Type IIa: Non-Aggression Pact - 1945","Asia",0 
192,"Germany",1941,"Type IIb: Non-Aggression Pact - 1945","Europe",0 
192,"Turkey",1941,"Type IIb: Non-Aggression Pact - 1945","Asia",0 
193,"United Kingdom",1941,"Type I: Defense Pact - 1955","Europe",0 
193,"Russia",1941,"Type I: Defense Pact - 1955","Europe",0 
194,"Japan",1941,"Type I: Defense Pact - 1945","Asia",0 
194,"Thailand",1941,"Type I: Defense Pact - 1945","Asia",0 
195,"United Kingdom",1942,"Type I: Defense Pact - 1946","Europe",0 
195,"Russia",1942,"Type I: Defense Pact - 1946","Europe",0 
195,"Iran",1942,"Type I: Defense Pact - 1946","Asia",0 
196,"Australia",1944,"Type I: Defense Pact - 1951","Oceania",0 
196,"New Zealand",1944,"Type I: Defense Pact - 1951","Oceania",0 
197,"France",1944,"Type I: Defense Pact - 1955","Europe",0 
197,"Russia",1944,"Type I: Defense Pact - 1955","Europe",0 
198,"United States of America",1945,"Type I: Defense Pact - 1947","North America",0 
198,"Cuba",1945,"Type I: Defense Pact - 1947","North America",0 
198,"Haiti",1945,"Type I: Defense Pact - 1947","North America",0 
198,"Dominican Republic",1945,"Type I: Defense Pact - 1947","North America",0 
198,"Mexico",1945,"Type I: Defense Pact - 1947","North America",0 
198,"Guatemala",1945,"Type I: Defense Pact - 1947","North America",0 
198,"Honduras",1945,"Type I: Defense Pact - 1947","North America",0 
198,"Nicaragua",1945,"Type I: Defense Pact - 1947","North America",0 
198,"Costa Rica",1945,"Type I: Defense Pact - 1947","North America",0 
198,"Panama",1945,"Type I: Defense Pact - 1947","North America",0 
198,"Colombia",1945,"Type I: Defense Pact - 1947","South America",0 
198,"Venezuela",1945,"Type I: Defense Pact - 1947","South America",0 
198,"Ecuador",1945,"Type I: Defense Pact - 1947","South America",0 
198,"Peru",1945,"Type I: Defense Pact - 1947","South America",0 
198,"Brazil",1945,"Type I: Defense Pact - 1947","South America",0 
198,"Bolivia",1945,"Type I: Defense Pact - 1947","South America",0 
198,"Paraguay",1945,"Type I: Defense Pact - 1947","South America",0 
198,"Chile",1945,"Type I: Defense Pact - 1947","South America",0 
198,"Argentina",1945,"Type I: Defense Pact - 1947","South America",0 
198,"Uruguay",1945,"Type I: Defense Pact - 1947","South America",0 
199,"Mauritania",1945,"Type III: Entente - ","Africa",0 
199,"Somalia",1945,"Type III: Entente - ","Africa",0 
199,"Djibouti",1945,"Type III: Entente - ","Africa",0 
199,"Morocco",1945,"Type III: Entente - ","Africa",0 
199,"Algeria",1945,"Type III: Entente - ","Africa",0 
199,"Tunisia",1945,"Type III: Entente - ","Africa",0 
199,"Libya",1945,"Type III: Entente - ","Africa",0 
199,"Sudan",1945,"Type III: Entente - ","Africa",0 
199,"Iraq",1945,"Type III: Entente - ","Asia",0 
199,"Egypt",1945,"Type III: Entente - ","Africa",0 
199,"Egypt",1945,"Type III: Entente - ","Africa",0 
199,"Syria",1945,"Type III: Entente - ","Asia",0 
199,"Lebanon",1945,"Type III: Entente - ","Asia",0 
199,"Jordan",1945,"Type III: Entente - ","Asia",0 
199,"Saudi Arabia",1945,"Type III: Entente - ","Asia",0 
199,"Yemen Arab Republic",1945,"Type III: Entente - ","Asia",0 
199,"Yemen",1945,"Type III: Entente - ","Asia",0 
199,"Yemen People's Republic",1945,"Type III: Entente - ","undefined",0 
199,"Kuwait",1945,"Type III: Entente - ","Asia",0 
199,"Bahrain",1945,"Type III: Entente - ","Asia",0 
199,"Qatar",1945,"Type III: Entente - ","Asia",0 
199,"United Arab Emirates",1945,"Type III: Entente - ","Asia",0 
199,"Oman",1945,"Type III: Entente - ","Asia",0 
200,"Yugoslavia",1945,"Type I: Defense Pact - 1949","Europe",0 
200,"Russia",1945,"Type I: Defense Pact - 1949","Europe",0 
201,"Poland",1945,"Type I: Defense Pact - 1989","Europe",0 
201,"Russia",1945,"Type I: Defense Pact - 1989","Europe",0 
202,"Russia",1945,"Type I: Defense Pact - 1949","Europe",0 
202,"China",1945,"Type I: Defense Pact - 1949","Asia",0 
203,"Poland",1946,"Type I: Defense Pact - 1949","Europe",0 
203,"Yugoslavia",1946,"Type I: Defense Pact - 1949","Europe",0 
204,"United Kingdom",1946,"Type I: Defense Pact - 1956","Europe",0 
204,"Jordan",1946,"Type I: Defense Pact - 1956","Asia",0 
205,"Czechoslovakia",1946,"Type I: Defense Pact - 1949","Europe",0 
205,"Yugoslavia",1946,"Type I: Defense Pact - 1949","Europe",0 
206,"Albania",1946,"Type I: Defense Pact - 1949","Europe",0 
206,"Yugoslavia",1946,"Type I: Defense Pact - 1949","Europe",0 
207,"United Kingdom",1947,"Type I: Defense Pact - 1948","Europe",0 
207,"France",1947,"Type I: Defense Pact - 1948","Europe",0 
208,"Poland",1947,"Type I: Defense Pact - 1989","Europe",0 
208,"Czechoslovakia",1947,"Type I: Defense Pact - 1989","Europe",0 
209,"Iraq",1947,"Type III: Entente - 1958","Asia",0 
209,"Jordan",1947,"Type III: Entente - 1958","Asia",0 
210,"United States of America",1947,"Type I: Defense Pact - ","North America",0 
210,"Canada",1947,"Type I: Defense Pact - ","North America",0 
210,"Bahamas",1947,"Type I: Defense Pact - ","North America",0 
210,"Cuba",1947,"Type I: Defense Pact - ","North America",0 
210,"Haiti",1947,"Type I: Defense Pact - ","North America",0 
210,"Dominican Republic",1947,"Type I: Defense Pact - ","North America",0 
210,"Jamaica",1947,"Type I: Defense Pact - ","North America",0 
210,"Trinidad and Tobago",1947,"Type I: Defense Pact - ","North America",0 
210,"Barbados",1947,"Type I: Defense Pact - ","North America",0 
210,"Dominica",1947,"Type I: Defense Pact - ","North America",0 
210,"Grenada",1947,"Type I: Defense Pact - ","North America",0 
210,"St. Lucia",1947,"Type I: Defense Pact - ","undefined",0 
210,"St. Vincent and the Grenadines",1947,"Type I: Defense Pact - ","undefined",0 
210,"Antigua & Barbuda",1947,"Type I: Defense Pact - ","undefined",0 
210,"St. Kitts and Nevis",1947,"Type I: Defense Pact - ","undefined",0 
210,"Mexico",1947,"Type I: Defense Pact - ","North America",0 
210,"Belize",1947,"Type I: Defense Pact - ","North America",0 
210,"Guatemala",1947,"Type I: Defense Pact - ","North America",0 
210,"Honduras",1947,"Type I: Defense Pact - ","North America",0 
210,"El Salvador",1947,"Type I: Defense Pact - ","North America",0 
210,"Nicaragua",1947,"Type I: Defense Pact - ","North America",0 
210,"Costa Rica",1947,"Type I: Defense Pact - ","North America",0 
210,"Panama",1947,"Type I: Defense Pact - ","North America",0 
210,"Colombia",1947,"Type I: Defense Pact - ","South America",0 
210,"Venezuela",1947,"Type I: Defense Pact - ","South America",0 
210,"Guyana",1947,"Type I: Defense Pact - ","South America",0 
210,"Suriname",1947,"Type I: Defense Pact - ","South America",0 
210,"Ecuador",1947,"Type I: Defense Pact - ","South America",0 
210,"Peru",1947,"Type I: Defense Pact - ","South America",0 
210,"Brazil",1947,"Type I: Defense Pact - ","South America",0 
210,"Bolivia",1947,"Type I: Defense Pact - ","South America",0 
